,Usia,Gender,Gaji,Jumlah Anak
996,56,L,1-3JT,5
997,25,L,1-3JT,5
998,54,P,1-3JT,4
999,59,P,7-10JT,4
1000,30,L,4-6JT,1
1001,59,P,1-3JT,4
1002,17,L,1-3JT,2
1003,22,P,4-6JT,4
1004,30,L,7-10JT,3
1005,37,L,1-3JT,0
1006,31,L,1-3JT,5
1007,42,L,7-10JT,0
1008,36,P,1-3JT,4
1009,50,P,4-6JT,3
1010,36,P,4-6JT,4
1011,24,P,7-10JT,0
1012,55,P,7-10JT,4
1013,31,P,1-3JT,1
1014,48,L,1-3JT,5
1015,29,L,7-10JT,1
1016,57,L,1-3JT,1
1017,22,L,4-6JT,1
1018,29,P,4-6JT,0
1019,26,P,1-3JT,1
1020,33,P,1-3JT,5
1021,23,L,1-3JT,2
1022,42,P,1-3JT,1
1023,30,L,4-6JT,3
1024,28,L,4-6JT,6
1025,50,P,7-10JT,2
1026,31,L,1-3JT,6
1027,38,P,7-10JT,1
1028,23,P,7-10JT,5
1029,44,P,1-3JT,0
1030,26,L,1-3JT,5
1031,28,L,7-10JT,4
1032,27,L,4-6JT,3
1033,48,L,1-3JT,3
1034,47,L,1-3JT,6
1035,22,P,4-6JT,3
1036,40,L,1-3JT,1
1037,30,P,7-10JT,6
1038,31,L,7-10JT,4
1039,55,P,4-6JT,1
1040,52,L,4-6JT,1
1041,20,P,4-6JT,4
1042,50,P,4-6JT,0
1043,59,P,1-3JT,2
1044,42,P,4-6JT,6
1045,52,L,7-10JT,4
1046,41,L,7-10JT,0
1047,50,P,7-10JT,1
1048,28,L,4-6JT,5
1049,44,P,4-6JT,5
1050,51,P,4-6JT,4
1051,35,P,1-3JT,5
1052,47,L,4-6JT,5
1053,34,P,1-3JT,1
1054,27,P,7-10JT,0
1055,26,P,1-3JT,3
1056,23,P,7-10JT,5
1057,33,P,4-6JT,0
1058,41,L,7-10JT,1
1059,40,P,7-10JT,5
1060,51,L,7-10JT,1
1061,35,P,4-6JT,5
1062,23,L,4-6JT,6
1063,41,L,4-6JT,0
1064,38,P,7-10JT,2
1065,50,L,7-10JT,5
1066,54,P,7-10JT,5
1067,39,L,7-10JT,3
1068,23,L,1-3JT,1
1069,51,P,7-10JT,3
1070,60,P,1-3JT,0
1071,50,P,7-10JT,2
1072,54,P,1-3JT,2
1073,24,L,4-6JT,1
1074,52,L,7-10JT,1
1075,31,L,7-10JT,0
1076,26,P,1-3JT,1
1077,44,L,7-10JT,6
1078,26,L,7-10JT,5
1079,56,L,1-3JT,4
1080,52,L,4-6JT,5
1081,38,P,4-6JT,0
1082,43,P,4-6JT,2
1083,33,L,4-6JT,6
1084,50,L,1-3JT,6
1085,53,L,4-6JT,1
1086,17,L,7-10JT,6
1087,35,P,1-3JT,3
1088,57,P,1-3JT,0
1089,23,P,1-3JT,1
1090,58,L,7-10JT,4
1091,25,P,4-6JT,2
1092,58,L,4-6JT,5
1093,23,P,7-10JT,3
1094,19,L,1-3JT,2
1095,23,P,7-10JT,6
1096,31,P,7-10JT,4
1097,40,L,1-3JT,4
1098,51,L,4-6JT,3
1099,39,L,1-3JT,4
1100,37,L,4-6JT,6
1101,53,L,1-3JT,4
1102,49,L,4-6JT,2
1103,58,L,1-3JT,0
1104,28,P,1-3JT,6
1105,26,L,4-6JT,5
1106,43,L,1-3JT,4
1107,56,L,4-6JT,2
1108,46,P,4-6JT,2
1109,29,P,4-6JT,3
1110,30,P,4-6JT,4
1111,22,L,7-10JT,1
1112,36,P,1-3JT,2
1113,34,L,7-10JT,3
1114,42,L,4-6JT,5
1115,35,L,4-6JT,2
1116,42,P,1-3JT,5
1117,27,L,1-3JT,3
1118,39,P,7-10JT,3
1119,44,L,4-6JT,4
1120,26,L,4-6JT,3
1121,50,L,4-6JT,1
1122,50,P,1-3JT,3
1123,51,L,7-10JT,3
1124,46,P,1-3JT,3
1125,32,L,1-3JT,3
1126,51,P,7-10JT,2
1127,24,P,1-3JT,2
1128,49,L,1-3JT,2
1129,25,L,7-10JT,6
1130,38,P,4-6JT,5
1131,38,P,7-10JT,2
1132,49,P,4-6JT,2
1133,59,L,4-6JT,6
1134,20,P,4-6JT,4
1135,22,P,7-10JT,1
1136,45,L,7-10JT,4
1137,34,P,1-3JT,2
1138,26,L,1-3JT,1
1139,29,P,7-10JT,6
1140,56,P,7-10JT,4
1141,17,P,4-6JT,0
1142,34,L,7-10JT,2
1143,33,L,7-10JT,3
1144,40,P,1-3JT,4
1145,25,P,7-10JT,3
1146,41,P,1-3JT,4
1147,27,P,4-6JT,1
1148,51,P,7-10JT,4
1149,32,P,1-3JT,4
1150,46,P,1-3JT,4
1151,56,P,7-10JT,0
1152,42,L,1-3JT,5
1153,39,P,7-10JT,3
1154,46,P,1-3JT,0
1155,28,P,4-6JT,5
1156,36,P,7-10JT,5
1157,39,L,7-10JT,3
1158,54,L,7-10JT,0
1159,18,L,7-10JT,1
1160,48,P,7-10JT,1
1161,24,L,1-3JT,3
1162,26,L,7-10JT,2
1163,24,L,1-3JT,4
1164,44,P,1-3JT,0
1165,26,L,4-6JT,5
1166,22,P,1-3JT,0
1167,40,L,7-10JT,4
1168,28,P,4-6JT,2
1169,59,P,4-6JT,1
1170,55,P,1-3JT,6
1171,28,P,4-6JT,4
1172,21,L,1-3JT,3
1173,38,L,1-3JT,5
1174,53,P,4-6JT,4
1175,32,P,7-10JT,1
1176,59,P,4-6JT,5
1177,52,P,4-6JT,5
1178,51,L,7-10JT,5
1179,25,P,7-10JT,6
1180,28,L,7-10JT,1
1181,50,P,7-10JT,3
1182,30,L,4-6JT,4
1183,51,P,7-10JT,6
1184,43,L,7-10JT,3
1185,30,P,1-3JT,4
1186,35,L,7-10JT,6
1187,26,P,7-10JT,4
1188,55,P,4-6JT,4
1189,55,L,1-3JT,1
1190,36,L,7-10JT,6
1191,31,P,7-10JT,0
1192,33,P,7-10JT,6
1193,38,P,1-3JT,5
1194,41,P,1-3JT,3
1195,55,L,1-3JT,3
1196,21,L,1-3JT,3
1197,45,P,7-10JT,2
1198,47,L,4-6JT,4
1199,60,L,1-3JT,5
1200,46,P,7-10JT,5
1201,24,L,1-3JT,5
1202,46,P,7-10JT,2
1203,53,L,7-10JT,0
1204,53,L,7-10JT,6
1205,39,L,4-6JT,2
1206,46,L,7-10JT,2
1207,17,P,1-3JT,1
1208,49,L,7-10JT,6
1209,30,L,7-10JT,2
1210,30,L,4-6JT,5
1211,29,P,7-10JT,0
1212,23,P,7-10JT,5
1213,42,L,1-3JT,3
1214,30,P,7-10JT,6
1215,44,P,4-6JT,2
1216,35,L,1-3JT,5
1217,28,P,7-10JT,6
1218,57,P,1-3JT,6
1219,57,P,7-10JT,4
1220,33,L,4-6JT,3
1221,54,L,4-6JT,0
1222,55,P,4-6JT,0
1223,52,P,7-10JT,1
1224,37,L,7-10JT,4
1225,50,L,7-10JT,2
1226,46,L,1-3JT,0
1227,47,L,1-3JT,6
1228,20,P,4-6JT,6
1229,47,L,4-6JT,5
1230,35,L,7-10JT,5
1231,53,L,7-10JT,3
1232,46,P,4-6JT,0
1233,38,L,7-10JT,4
1234,39,L,4-6JT,2
1235,34,P,7-10JT,4
1236,45,P,7-10JT,0
1237,44,L,1-3JT,1
1238,28,L,7-10JT,6
1239,33,P,4-6JT,2
1240,44,L,4-6JT,3
1241,47,L,4-6JT,5
1242,58,L,4-6JT,5
1243,26,L,4-6JT,4
1244,42,L,1-3JT,1
1245,43,L,1-3JT,1
1246,34,P,7-10JT,5
1247,26,P,1-3JT,2
1248,42,L,7-10JT,0
1249,32,P,4-6JT,0
1250,44,L,1-3JT,2
1251,28,L,4-6JT,5
1252,57,L,4-6JT,1
1253,40,L,7-10JT,1
1254,43,P,1-3JT,5
1255,53,P,1-3JT,3
1256,50,L,4-6JT,5
1257,55,L,7-10JT,4
1258,58,L,1-3JT,6
1259,38,L,4-6JT,0
1260,37,P,1-3JT,1
1261,55,L,1-3JT,0
1262,50,P,1-3JT,3
1263,57,L,4-6JT,5
1264,25,P,4-6JT,3
1265,54,P,7-10JT,6
1266,52,L,7-10JT,3
1267,35,P,7-10JT,6
1268,35,L,4-6JT,4
1269,44,P,1-3JT,5
1270,18,P,1-3JT,2
1271,43,P,4-6JT,6
1272,30,P,7-10JT,2
1273,54,P,4-6JT,4
1274,46,L,4-6JT,3
1275,43,P,4-6JT,3
1276,57,L,4-6JT,1
1277,48,L,7-10JT,1
1278,51,P,1-3JT,2
1279,55,P,4-6JT,0
1280,45,L,4-6JT,2
1281,21,P,4-6JT,3
1282,42,L,4-6JT,1
1283,26,P,1-3JT,1
1284,38,P,7-10JT,5
1285,45,P,4-6JT,0
1286,19,L,4-6JT,3
1287,41,P,7-10JT,2
1288,22,L,1-3JT,0
1289,25,L,7-10JT,2
1290,51,L,4-6JT,2
1291,52,P,7-10JT,2
1292,20,L,1-3JT,5
1293,18,P,7-10JT,3
1294,45,L,7-10JT,5
1295,56,L,1-3JT,0
1296,47,P,4-6JT,6
1297,42,L,7-10JT,6
1298,32,L,1-3JT,3
1299,37,P,7-10JT,6
1300,54,L,4-6JT,5
1301,47,L,1-3JT,3
1302,47,L,7-10JT,3
1303,50,L,1-3JT,6
1304,42,L,7-10JT,1
1305,32,P,7-10JT,4
1306,35,L,4-6JT,3
1307,26,P,7-10JT,4
1308,37,L,1-3JT,3
1309,18,P,7-10JT,5
1310,27,L,1-3JT,1
1311,44,L,7-10JT,1
1312,51,P,7-10JT,6
1313,37,P,1-3JT,6
1314,58,P,1-3JT,5
1315,30,L,4-6JT,1
1316,37,L,1-3JT,3
1317,27,P,1-3JT,5
1318,43,L,7-10JT,2
1319,54,P,4-6JT,0
1320,40,P,1-3JT,3
1321,27,L,4-6JT,3
1322,31,L,7-10JT,5
1323,29,L,1-3JT,6
1324,22,P,7-10JT,1
1325,18,L,7-10JT,3
1326,24,L,4-6JT,5
1327,28,P,7-10JT,2
1328,36,P,4-6JT,3
1329,21,L,7-10JT,3
1330,35,L,4-6JT,0
1331,49,L,4-6JT,2
1332,34,P,7-10JT,4
1333,38,P,4-6JT,4
1334,54,L,1-3JT,2
1335,41,P,4-6JT,6
1336,56,L,1-3JT,4
1337,51,P,4-6JT,1
1338,34,P,1-3JT,6
1339,21,P,1-3JT,0
1340,21,P,1-3JT,4
1341,56,L,1-3JT,5
1342,25,L,4-6JT,0
1343,24,P,7-10JT,5
1344,59,L,4-6JT,5
1345,33,P,7-10JT,4
1346,30,L,1-3JT,2
1347,40,P,7-10JT,5
1348,60,L,1-3JT,0
1349,59,L,7-10JT,4
1350,19,P,1-3JT,2
1351,33,L,7-10JT,2
1352,36,P,4-6JT,3
1353,19,P,4-6JT,0
1354,18,P,4-6JT,1
1355,33,P,1-3JT,6
1356,52,P,1-3JT,6
1357,18,P,1-3JT,0
1358,38,P,7-10JT,0
1359,37,P,7-10JT,5
1360,51,L,1-3JT,5
1361,39,P,7-10JT,6
1362,40,L,1-3JT,5
1363,42,L,7-10JT,2
1364,26,P,1-3JT,2
1365,41,L,4-6JT,0
1366,43,L,4-6JT,3
1367,21,L,7-10JT,4
1368,40,P,1-3JT,5
1369,19,L,4-6JT,5
1370,41,P,1-3JT,1
1371,24,P,4-6JT,3
1372,26,L,1-3JT,3
1373,19,L,7-10JT,6
1374,28,L,1-3JT,3
1375,52,P,1-3JT,0
1376,56,P,7-10JT,6
1377,30,L,7-10JT,3
1378,27,L,1-3JT,2
1379,49,P,4-6JT,4
1380,39,L,1-3JT,3
1381,42,L,4-6JT,6
1382,54,P,4-6JT,4
1383,56,L,1-3JT,3
1384,17,L,7-10JT,5
1385,41,L,4-6JT,6
1386,26,L,1-3JT,5
1387,31,P,4-6JT,0
1388,21,L,7-10JT,6
1389,43,L,4-6JT,4
1390,57,L,7-10JT,1
1391,46,P,1-3JT,4
1392,55,L,1-3JT,5
1393,60,P,1-3JT,6
1394,29,L,1-3JT,5
1395,56,P,7-10JT,4
1396,38,L,4-6JT,3
1397,40,L,7-10JT,3
1398,38,L,7-10JT,1
1399,52,L,4-6JT,2
1400,60,L,4-6JT,3
1401,51,L,1-3JT,0
1402,59,P,4-6JT,6
1403,45,P,7-10JT,0
1404,54,L,4-6JT,4
1405,19,L,7-10JT,1
1406,45,P,4-6JT,2
1407,41,P,7-10JT,2
1408,28,P,7-10JT,1
1409,17,P,1-3JT,6
1410,52,L,4-6JT,3
1411,50,P,4-6JT,0
1412,39,L,4-6JT,4
1413,31,P,7-10JT,3
1414,46,P,7-10JT,0
1415,42,L,1-3JT,0
1416,55,L,7-10JT,3
1417,59,P,7-10JT,2
1418,17,P,7-10JT,1
1419,29,L,4-6JT,5
1420,49,L,1-3JT,1
1421,59,L,7-10JT,0
1422,51,P,4-6JT,2
1423,51,P,4-6JT,6
1424,20,L,7-10JT,5
1425,20,P,4-6JT,0
1426,60,P,4-6JT,1
1427,60,P,4-6JT,5
1428,39,L,7-10JT,5
1429,25,L,4-6JT,0
1430,34,P,1-3JT,0
1431,42,P,7-10JT,1
1432,31,L,4-6JT,5
1433,40,L,4-6JT,2
1434,48,P,7-10JT,1
1435,24,P,1-3JT,4
1436,20,L,4-6JT,4
1437,22,L,7-10JT,4
1438,36,L,4-6JT,0
1439,31,P,1-3JT,2
1440,40,L,7-10JT,1
1441,48,L,7-10JT,0
1442,54,P,1-3JT,6
1443,40,L,4-6JT,0
1444,43,P,1-3JT,1
1445,31,L,4-6JT,2
1446,45,L,4-6JT,0
1447,47,L,1-3JT,3
1448,44,L,7-10JT,5
1449,42,L,7-10JT,2
1450,28,P,4-6JT,4
1451,31,L,1-3JT,3
1452,54,P,7-10JT,0
1453,25,L,4-6JT,5
1454,45,P,4-6JT,1
1455,59,P,1-3JT,5
1456,42,P,7-10JT,3
1457,33,L,7-10JT,2
1458,23,L,7-10JT,0
1459,33,P,7-10JT,0
1460,31,P,4-6JT,4
1461,40,P,7-10JT,3
1462,58,L,4-6JT,6
1463,40,L,7-10JT,1
1464,43,P,7-10JT,3
1465,47,L,4-6JT,5
1466,51,L,4-6JT,5
1467,17,L,4-6JT,3
1468,60,L,4-6JT,0
1469,60,L,1-3JT,1
1470,53,L,4-6JT,2
1471,57,L,4-6JT,5
1472,54,L,1-3JT,1
1473,42,L,1-3JT,2
1474,22,L,7-10JT,5
1475,27,L,7-10JT,6
1476,45,P,7-10JT,4
1477,34,L,4-6JT,3
1478,42,P,1-3JT,2
1479,26,L,4-6JT,5
1480,40,P,7-10JT,5
1481,50,P,1-3JT,6
1482,29,P,4-6JT,1
1483,56,P,1-3JT,5
1484,55,L,4-6JT,2
1485,19,L,1-3JT,2
1486,50,P,1-3JT,5
1487,40,L,4-6JT,0
1488,17,P,1-3JT,1
1489,48,P,4-6JT,5
1490,30,P,1-3JT,3
1491,28,L,1-3JT,2
1492,59,L,7-10JT,5
1493,60,L,1-3JT,6
1494,49,P,1-3JT,6
1495,34,P,4-6JT,5
1496,45,P,7-10JT,4
1497,54,P,1-3JT,2
1498,50,L,4-6JT,4
1499,20,P,7-10JT,6
1500,48,P,1-3JT,4
1501,25,P,4-6JT,1
1502,57,P,4-6JT,2
1503,25,L,1-3JT,1
1504,56,L,7-10JT,6
1505,41,L,4-6JT,4
1506,40,P,7-10JT,0
1507,59,L,7-10JT,3
1508,19,L,4-6JT,1
1509,36,L,1-3JT,6
1510,22,L,7-10JT,5
1511,31,P,4-6JT,1
1512,28,L,1-3JT,6
1513,58,L,4-6JT,6
1514,39,P,1-3JT,3
1515,38,L,7-10JT,1
1516,42,L,4-6JT,0
1517,21,P,4-6JT,3
1518,51,P,1-3JT,1
1519,22,P,1-3JT,6
1520,27,L,4-6JT,2
1521,28,P,7-10JT,0
1522,19,L,1-3JT,4
1523,59,L,4-6JT,0
1524,36,P,1-3JT,4
1525,27,L,7-10JT,6
1526,44,P,7-10JT,1
1527,45,L,4-6JT,4
1528,32,P,7-10JT,0
1529,44,L,7-10JT,0
1530,30,L,1-3JT,5
1531,22,L,4-6JT,1
1532,22,P,7-10JT,0
1533,43,P,4-6JT,6
1534,30,L,1-3JT,3
1535,31,P,7-10JT,4
1536,49,P,1-3JT,4
1537,43,L,7-10JT,5
1538,49,L,4-6JT,4
1539,32,P,1-3JT,0
1540,22,P,4-6JT,2
1541,33,L,1-3JT,3
1542,19,L,7-10JT,5
1543,40,L,1-3JT,0
1544,34,L,7-10JT,2
1545,49,P,4-6JT,5
1546,48,P,1-3JT,0
1547,46,L,7-10JT,5
1548,18,P,4-6JT,4
1549,33,P,7-10JT,4
1550,45,L,1-3JT,2
1551,36,L,1-3JT,5
1552,35,P,7-10JT,2
1553,31,P,4-6JT,2
1554,29,P,7-10JT,1
1555,59,L,7-10JT,0
1556,24,P,7-10JT,0
1557,46,P,1-3JT,4
1558,36,L,4-6JT,0
1559,58,L,1-3JT,6
1560,35,P,1-3JT,0
1561,25,L,7-10JT,6
1562,46,P,1-3JT,3
1563,38,P,4-6JT,3
1564,31,P,1-3JT,3
1565,58,P,7-10JT,4
1566,56,L,7-10JT,5
1567,59,L,7-10JT,6
1568,40,L,4-6JT,4
1569,41,L,4-6JT,6
1570,57,P,4-6JT,1
1571,60,L,1-3JT,2
1572,17,P,7-10JT,0
1573,20,P,7-10JT,3
1574,43,L,7-10JT,0
1575,38,L,4-6JT,1
1576,55,L,7-10JT,1
1577,52,L,1-3JT,0
1578,25,P,1-3JT,6
1579,54,L,4-6JT,6
1580,44,P,7-10JT,5
1581,60,L,4-6JT,3
1582,58,P,7-10JT,1
1583,18,P,4-6JT,1
1584,28,P,7-10JT,6
1585,46,L,7-10JT,2
1586,57,L,4-6JT,5
1587,39,L,4-6JT,5
1588,38,P,7-10JT,6
1589,31,L,1-3JT,5
1590,25,L,1-3JT,6
1591,53,P,7-10JT,3
1592,33,L,7-10JT,5
1593,22,P,4-6JT,3
1594,32,P,7-10JT,4
1595,41,L,7-10JT,3
1596,55,L,4-6JT,6
1597,57,L,4-6JT,2
1598,46,L,7-10JT,5
1599,37,L,4-6JT,6
1600,37,P,7-10JT,4
1601,48,P,1-3JT,6
1602,47,P,7-10JT,0
1603,40,P,1-3JT,4
1604,44,L,1-3JT,6
1605,46,P,1-3JT,1
1606,25,P,1-3JT,5
1607,38,P,1-3JT,0
1608,22,L,4-6JT,2
1609,39,L,4-6JT,5
1610,27,L,1-3JT,6
1611,39,L,7-10JT,4
1612,17,L,1-3JT,5
1613,57,P,4-6JT,0
1614,23,L,4-6JT,3
1615,25,P,4-6JT,2
1616,31,L,7-10JT,1
1617,30,P,4-6JT,0
1618,39,L,4-6JT,0
1619,25,P,1-3JT,1
1620,54,P,1-3JT,1
1621,23,P,1-3JT,5
1622,35,L,1-3JT,6
1623,36,P,1-3JT,4
1624,38,P,4-6JT,4
1625,46,L,1-3JT,1
1626,29,P,1-3JT,5
1627,53,P,4-6JT,4
1628,48,L,7-10JT,4
1629,30,L,1-3JT,0
1630,59,L,7-10JT,3
1631,43,P,7-10JT,2
1632,40,L,1-3JT,5
1633,40,P,7-10JT,4
1634,39,P,7-10JT,4
1635,27,P,4-6JT,5
1636,29,L,1-3JT,2
1637,46,L,4-6JT,2
1638,55,P,7-10JT,6
1639,55,P,7-10JT,3
1640,19,P,4-6JT,0
1641,32,P,1-3JT,5
1642,59,L,4-6JT,4
1643,51,L,7-10JT,4
1644,33,L,1-3JT,6
1645,59,L,1-3JT,1
1646,59,L,7-10JT,1
1647,25,L,4-6JT,3
1648,23,P,7-10JT,1
1649,54,L,1-3JT,4
1650,20,P,4-6JT,3
1651,46,L,1-3JT,0
1652,49,P,1-3JT,4
1653,58,L,7-10JT,3
1654,54,L,4-6JT,5
1655,25,L,4-6JT,1
1656,58,P,7-10JT,2
1657,47,P,1-3JT,4
1658,47,L,7-10JT,2
1659,49,P,4-6JT,2
1660,39,P,1-3JT,0
1661,30,P,7-10JT,3
1662,43,L,4-6JT,6
1663,56,L,7-10JT,6
1664,22,L,1-3JT,0
1665,43,L,1-3JT,4
1666,19,L,7-10JT,0
1667,46,L,4-6JT,6
1668,54,L,7-10JT,0
1669,32,L,7-10JT,6
1670,32,L,4-6JT,1
1671,35,P,1-3JT,2
1672,30,L,7-10JT,5
1673,17,P,1-3JT,5
1674,43,L,1-3JT,5
1675,57,P,7-10JT,4
1676,18,L,7-10JT,0
1677,26,P,4-6JT,4
1678,33,P,7-10JT,4
1679,58,L,7-10JT,3
1680,19,L,7-10JT,0
1681,26,L,7-10JT,0
1682,22,P,1-3JT,5
1683,30,L,7-10JT,1
1684,36,L,7-10JT,6
1685,57,P,1-3JT,1
1686,37,L,1-3JT,3
1687,36,L,1-3JT,5
1688,27,L,7-10JT,0
1689,35,L,1-3JT,6
1690,47,L,4-6JT,3
1691,43,L,4-6JT,4
1692,19,L,4-6JT,5
1693,41,L,7-10JT,2
1694,56,L,4-6JT,5
1695,23,P,1-3JT,4
1696,27,L,4-6JT,1
1697,57,P,1-3JT,6
1698,23,P,4-6JT,5
1699,47,L,1-3JT,2
1700,20,P,4-6JT,5
1701,51,P,4-6JT,2
1702,36,P,4-6JT,5
1703,60,P,4-6JT,1
1704,33,L,4-6JT,5
1705,42,P,4-6JT,6
1706,56,P,7-10JT,3
1707,54,P,4-6JT,2
1708,56,L,7-10JT,2
1709,40,P,4-6JT,0
1710,36,P,4-6JT,0
1711,29,P,1-3JT,5
1712,37,P,1-3JT,5
1713,52,L,1-3JT,3
1714,19,L,4-6JT,4
1715,45,P,7-10JT,6
1716,55,P,4-6JT,1
1717,52,P,1-3JT,5
1718,34,P,7-10JT,0
1719,55,P,7-10JT,0
1720,41,P,7-10JT,5
1721,40,L,1-3JT,6
1722,24,L,1-3JT,1
1723,44,P,1-3JT,5
1724,46,P,1-3JT,4
1725,28,L,7-10JT,5
1726,56,P,7-10JT,6
1727,27,L,1-3JT,2
1728,21,P,4-6JT,3
1729,53,P,4-6JT,1
1730,26,P,1-3JT,2
1731,19,L,7-10JT,3
1732,26,P,7-10JT,6
1733,27,L,7-10JT,2
1734,58,L,7-10JT,1
1735,51,P,4-6JT,5
1736,53,L,4-6JT,0
1737,52,L,7-10JT,4
1738,23,L,4-6JT,3
1739,27,L,1-3JT,0
1740,60,P,4-6JT,4
1741,46,L,7-10JT,5
1742,27,P,7-10JT,6
1743,42,P,4-6JT,0
1744,37,L,1-3JT,6
1745,21,L,4-6JT,6
1746,24,P,7-10JT,5
1747,60,P,7-10JT,0
1748,33,L,4-6JT,1
1749,38,P,4-6JT,6
1750,23,L,4-6JT,2
1751,45,P,4-6JT,3
1752,23,L,1-3JT,6
1753,34,L,1-3JT,4
1754,48,L,7-10JT,3
1755,46,P,4-6JT,6
1756,45,P,7-10JT,6
1757,32,P,4-6JT,1
1758,58,P,4-6JT,6
1759,19,L,7-10JT,5
1760,21,P,7-10JT,3
1761,37,L,1-3JT,0
1762,55,P,7-10JT,2
1763,31,L,1-3JT,1
1764,21,P,4-6JT,6
1765,26,L,1-3JT,5
1766,52,L,1-3JT,1
1767,46,P,4-6JT,4
1768,22,L,4-6JT,6
1769,35,P,1-3JT,2
1770,59,L,7-10JT,5
1771,35,L,1-3JT,3
1772,47,L,1-3JT,3
1773,18,P,7-10JT,5
1774,55,P,4-6JT,2
1775,59,P,1-3JT,5
1776,32,L,4-6JT,5
1777,57,P,1-3JT,4
1778,17,P,7-10JT,5
1779,42,L,4-6JT,1
1780,35,L,4-6JT,3
1781,32,P,7-10JT,2
1782,20,P,4-6JT,6
1783,33,L,4-6JT,2
1784,42,P,7-10JT,3
1785,54,P,7-10JT,0
1786,28,P,4-6JT,0
1787,21,P,1-3JT,6
1788,30,P,1-3JT,0
1789,27,L,1-3JT,2
1790,19,P,4-6JT,1
1791,55,P,1-3JT,3
1792,39,L,1-3JT,2
1793,35,P,4-6JT,0
1794,22,P,4-6JT,6
1795,56,L,1-3JT,2
1796,22,P,4-6JT,2
1797,42,L,4-6JT,5
1798,32,P,7-10JT,3
1799,29,L,1-3JT,2
1800,18,L,1-3JT,6
1801,22,P,7-10JT,4
1802,57,L,7-10JT,0
1803,31,P,7-10JT,2
1804,29,L,7-10JT,1
1805,56,P,7-10JT,3
1806,27,L,1-3JT,0
1807,46,L,4-6JT,2
1808,48,L,7-10JT,4
1809,53,P,4-6JT,2
1810,27,P,1-3JT,3
1811,50,L,1-3JT,2
1812,37,P,7-10JT,5
1813,52,P,7-10JT,6
1814,58,L,1-3JT,3
1815,37,P,4-6JT,1
1816,24,P,4-6JT,3
1817,46,L,1-3JT,1
1818,26,P,7-10JT,2
1819,21,L,7-10JT,2
1820,37,L,1-3JT,3
1821,46,P,1-3JT,2
1822,54,L,4-6JT,2
1823,35,L,1-3JT,1
1824,41,L,7-10JT,0
1825,25,L,1-3JT,0
1826,59,P,1-3JT,3
1827,48,L,4-6JT,4
1828,26,P,1-3JT,4
1829,41,L,1-3JT,4
1830,17,L,4-6JT,3
1831,58,P,7-10JT,4
1832,40,L,1-3JT,6
1833,25,L,7-10JT,2
1834,38,P,1-3JT,6
1835,22,L,1-3JT,4
1836,42,L,1-3JT,4
1837,54,P,1-3JT,1
1838,27,P,7-10JT,0
1839,18,P,7-10JT,3
1840,35,L,4-6JT,1
1841,39,L,1-3JT,0
1842,31,L,1-3JT,0
1843,34,P,4-6JT,3
1844,22,P,7-10JT,0
1845,49,L,4-6JT,0
1846,33,P,7-10JT,4
1847,27,P,4-6JT,3
1848,25,L,4-6JT,2
1849,40,P,7-10JT,4
1850,32,P,4-6JT,3
1851,40,L,7-10JT,0
1852,55,L,7-10JT,3
1853,57,L,7-10JT,5
1854,39,L,4-6JT,6
1855,37,P,4-6JT,2
1856,30,P,1-3JT,0
1857,42,P,4-6JT,6
1858,52,L,4-6JT,6
1859,42,L,7-10JT,5
1860,60,L,1-3JT,5
1861,56,P,1-3JT,4
1862,23,L,7-10JT,0
1863,55,L,7-10JT,4
1864,54,P,1-3JT,0
1865,37,L,4-6JT,2
1866,36,P,7-10JT,4
1867,17,P,7-10JT,1
1868,46,P,7-10JT,0
1869,29,P,7-10JT,3
1870,36,P,7-10JT,4
1871,51,L,7-10JT,5
1872,25,L,7-10JT,0
1873,35,L,4-6JT,6
1874,30,L,4-6JT,0
1875,22,P,4-6JT,3
1876,19,L,7-10JT,2
1877,26,P,7-10JT,2
1878,39,P,1-3JT,1
1879,43,P,7-10JT,0
1880,18,L,4-6JT,4
1881,24,L,7-10JT,5
1882,44,L,7-10JT,4
1883,45,L,1-3JT,5
1884,42,P,4-6JT,4
1885,30,L,7-10JT,2
1886,35,P,7-10JT,0
1887,42,P,4-6JT,0
1888,36,L,1-3JT,1
1889,21,L,7-10JT,6
1890,18,P,1-3JT,3
1891,24,L,1-3JT,2
1892,31,L,4-6JT,1
1893,19,P,1-3JT,0
1894,44,L,4-6JT,6
1895,20,P,4-6JT,2
1896,59,L,4-6JT,0
1897,20,L,4-6JT,2
1898,37,P,7-10JT,1
1899,25,P,4-6JT,1
1900,36,L,7-10JT,6
1901,51,L,7-10JT,0
1902,22,P,1-3JT,4
1903,26,L,1-3JT,4
1904,49,P,4-6JT,2
1905,37,P,7-10JT,2
1906,58,L,4-6JT,6
1907,48,P,1-3JT,4
1908,54,L,7-10JT,1
1909,19,L,4-6JT,2
1910,25,L,4-6JT,0
1911,48,P,4-6JT,1
1912,51,P,7-10JT,3
1913,38,P,7-10JT,1
1914,54,P,4-6JT,1
1915,17,L,4-6JT,0
1916,35,L,7-10JT,0
1917,52,P,4-6JT,6
1918,24,L,7-10JT,6
1919,56,L,4-6JT,2
1920,31,P,1-3JT,4
1921,21,P,1-3JT,0
1922,56,P,7-10JT,3
1923,56,P,7-10JT,6
1924,34,L,4-6JT,2
1925,22,P,4-6JT,0
1926,38,L,1-3JT,1
1927,53,P,1-3JT,1
