,Usia,Gender,Gaji,Jumlah Anak
996,23,P,7-10JT,2
997,32,P,7-10JT,2
998,38,P,7-10JT,4
999,46,L,7-10JT,2
1000,51,L,7-10JT,0
1001,37,P,7-10JT,6
1002,54,P,4-6JT,1
1003,44,P,7-10JT,2
1004,57,L,1-3JT,4
1005,29,P,7-10JT,2
1006,50,L,1-3JT,5
1007,55,P,1-3JT,3
1008,19,P,7-10JT,0
1009,40,L,1-3JT,6
1010,24,P,4-6JT,3
1011,53,P,7-10JT,0
1012,39,L,7-10JT,2
1013,50,P,1-3JT,0
1014,19,P,7-10JT,3
1015,26,L,4-6JT,3
1016,45,P,1-3JT,5
1017,44,L,1-3JT,0
1018,29,L,1-3JT,1
1019,50,L,1-3JT,4
1020,21,L,1-3JT,0
1021,58,L,1-3JT,1
1022,23,L,7-10JT,1
1023,48,P,4-6JT,2
1024,51,L,4-6JT,1
1025,22,L,1-3JT,1
1026,31,L,7-10JT,2
1027,50,P,4-6JT,0
1028,25,L,4-6JT,5
1029,47,P,1-3JT,1
1030,44,L,1-3JT,5
1031,55,P,4-6JT,2
1032,39,P,4-6JT,2
1033,59,P,1-3JT,2
1034,39,L,1-3JT,6
1035,47,L,4-6JT,4
1036,56,L,4-6JT,0
1037,47,L,4-6JT,6
1038,51,P,7-10JT,3
1039,34,P,4-6JT,5
1040,59,P,7-10JT,2
1041,52,L,7-10JT,3
1042,26,L,1-3JT,1
1043,37,P,4-6JT,5
1044,23,L,4-6JT,5
1045,33,L,7-10JT,0
1046,42,L,4-6JT,5
1047,51,P,7-10JT,3
1048,58,L,7-10JT,6
1049,49,L,4-6JT,6
1050,53,P,7-10JT,6
1051,55,L,7-10JT,4
1052,32,P,1-3JT,2
1053,47,L,4-6JT,4
1054,30,L,1-3JT,2
1055,27,L,4-6JT,1
1056,43,L,1-3JT,5
1057,32,L,1-3JT,4
1058,27,P,1-3JT,0
1059,20,P,7-10JT,4
1060,45,L,4-6JT,4
1061,39,P,1-3JT,0
1062,28,P,4-6JT,5
1063,42,L,7-10JT,1
1064,23,P,4-6JT,0
1065,46,P,1-3JT,6
1066,46,P,7-10JT,3
1067,29,P,1-3JT,5
1068,60,L,7-10JT,1
1069,54,L,1-3JT,5
1070,26,L,1-3JT,2
1071,38,L,1-3JT,4
1072,27,P,1-3JT,4
1073,48,L,4-6JT,0
1074,52,P,1-3JT,1
1075,17,P,7-10JT,5
1076,38,P,1-3JT,1
1077,53,L,4-6JT,1
1078,45,L,4-6JT,5
1079,30,P,7-10JT,0
1080,45,L,7-10JT,0
1081,39,L,4-6JT,0
1082,49,L,1-3JT,2
1083,38,L,1-3JT,3
1084,22,P,1-3JT,0
1085,35,P,1-3JT,2
1086,60,L,4-6JT,1
1087,20,P,4-6JT,6
1088,52,P,1-3JT,3
1089,48,L,7-10JT,5
1090,20,L,1-3JT,0
1091,35,P,7-10JT,2
1092,54,P,1-3JT,0
1093,60,P,4-6JT,4
1094,23,L,1-3JT,4
1095,18,P,7-10JT,2
1096,45,P,1-3JT,1
1097,36,L,4-6JT,1
1098,44,L,1-3JT,4
1099,41,L,7-10JT,6
1100,28,P,7-10JT,3
1101,22,P,4-6JT,4
1102,47,L,1-3JT,0
1103,35,L,7-10JT,6
1104,21,P,7-10JT,6
1105,31,L,1-3JT,6
1106,33,L,4-6JT,3
1107,50,L,1-3JT,4
1108,18,L,4-6JT,4
1109,48,P,1-3JT,2
1110,40,P,4-6JT,1
1111,50,L,7-10JT,4
1112,33,P,7-10JT,6
1113,20,L,7-10JT,2
1114,38,P,1-3JT,4
1115,24,L,4-6JT,0
1116,45,P,7-10JT,0
1117,25,L,1-3JT,6
1118,41,P,7-10JT,2
1119,33,P,7-10JT,3
1120,40,P,4-6JT,4
1121,57,L,4-6JT,4
1122,52,L,1-3JT,6
1123,58,P,1-3JT,3
1124,24,P,7-10JT,6
1125,41,L,4-6JT,1
1126,19,P,7-10JT,1
1127,49,L,1-3JT,1
1128,21,P,4-6JT,4
1129,40,P,4-6JT,5
1130,53,L,4-6JT,3
1131,20,L,7-10JT,4
1132,38,L,7-10JT,1
1133,25,L,4-6JT,3
1134,17,L,1-3JT,6
1135,32,L,1-3JT,6
1136,31,P,4-6JT,1
1137,32,L,1-3JT,0
1138,60,L,1-3JT,4
1139,23,L,7-10JT,3
1140,46,L,1-3JT,6
1141,21,L,1-3JT,6
1142,44,P,1-3JT,1
1143,39,L,7-10JT,4
1144,53,L,7-10JT,6
1145,40,L,1-3JT,4
1146,36,L,1-3JT,4
1147,53,P,7-10JT,2
1148,59,L,4-6JT,2
1149,58,L,4-6JT,0
1150,17,P,1-3JT,2
1151,56,P,7-10JT,5
1152,29,L,4-6JT,0
1153,46,L,1-3JT,4
1154,28,P,7-10JT,6
1155,57,L,7-10JT,4
1156,35,L,1-3JT,2
1157,18,P,7-10JT,5
1158,49,P,4-6JT,2
1159,24,L,4-6JT,1
1160,37,L,7-10JT,0
1161,24,L,4-6JT,1
1162,44,P,7-10JT,2
1163,56,P,7-10JT,6
1164,24,P,1-3JT,4
1165,34,P,1-3JT,0
1166,38,P,4-6JT,2
1167,36,L,1-3JT,3
1168,33,L,7-10JT,2
1169,32,L,7-10JT,1
1170,26,L,7-10JT,2
1171,35,L,7-10JT,2
1172,55,L,4-6JT,1
1173,20,L,4-6JT,1
1174,26,L,4-6JT,5
1175,23,L,7-10JT,0
1176,38,L,4-6JT,3
1177,52,P,4-6JT,1
1178,17,P,4-6JT,4
1179,23,L,1-3JT,0
1180,47,P,4-6JT,0
1181,36,L,7-10JT,0
1182,19,L,7-10JT,1
1183,46,L,1-3JT,3
1184,56,P,4-6JT,1
1185,44,L,4-6JT,2
1186,39,L,7-10JT,3
1187,33,L,1-3JT,2
1188,24,P,1-3JT,0
1189,28,L,4-6JT,4
1190,17,P,7-10JT,3
1191,17,L,4-6JT,4
1192,38,P,1-3JT,1
1193,23,L,1-3JT,3
1194,53,P,7-10JT,0
1195,48,P,7-10JT,1
1196,53,P,7-10JT,4
1197,43,P,7-10JT,5
1198,55,L,4-6JT,3
1199,34,L,1-3JT,5
1200,59,P,1-3JT,4
1201,45,L,7-10JT,0
1202,52,P,4-6JT,6
1203,18,P,4-6JT,3
1204,24,L,4-6JT,1
1205,59,L,1-3JT,6
1206,42,P,7-10JT,3
1207,55,P,1-3JT,6
1208,34,L,4-6JT,4
1209,46,L,7-10JT,1
1210,50,L,4-6JT,1
1211,35,L,7-10JT,6
1212,54,L,1-3JT,1
1213,23,L,4-6JT,3
1214,57,P,4-6JT,5
1215,19,L,4-6JT,1
1216,55,L,7-10JT,4
1217,58,P,4-6JT,3
1218,24,L,4-6JT,4
1219,45,L,4-6JT,2
1220,35,L,4-6JT,5
1221,36,L,7-10JT,4
1222,37,P,4-6JT,4
1223,34,P,7-10JT,5
1224,33,P,4-6JT,6
1225,55,P,1-3JT,5
1226,26,L,1-3JT,4
1227,33,P,1-3JT,1
1228,46,P,7-10JT,6
1229,29,L,1-3JT,5
1230,34,L,7-10JT,2
1231,51,L,7-10JT,2
1232,48,P,4-6JT,2
1233,19,L,7-10JT,5
1234,24,P,4-6JT,3
1235,48,L,4-6JT,1
1236,29,P,4-6JT,2
1237,27,P,1-3JT,0
1238,31,P,7-10JT,5
1239,20,L,4-6JT,1
1240,53,P,1-3JT,4
1241,50,L,7-10JT,6
1242,56,P,4-6JT,5
1243,46,P,4-6JT,4
1244,43,P,7-10JT,5
1245,24,L,7-10JT,4
1246,33,P,4-6JT,3
1247,58,P,4-6JT,2
1248,29,P,1-3JT,4
1249,26,P,4-6JT,2
1250,20,P,7-10JT,5
1251,25,P,7-10JT,2
1252,32,P,7-10JT,3
1253,48,L,7-10JT,2
1254,26,L,1-3JT,0
1255,18,L,7-10JT,5
1256,29,L,1-3JT,3
1257,18,P,4-6JT,0
1258,33,P,4-6JT,3
1259,44,L,1-3JT,4
1260,50,P,7-10JT,3
1261,51,L,7-10JT,0
1262,28,P,4-6JT,6
1263,25,P,7-10JT,0
1264,21,P,1-3JT,2
1265,56,P,7-10JT,0
1266,55,L,4-6JT,0
1267,35,L,4-6JT,1
1268,19,L,4-6JT,4
1269,49,L,4-6JT,2
1270,22,L,1-3JT,0
1271,21,P,7-10JT,1
1272,21,L,7-10JT,0
1273,30,L,4-6JT,5
1274,57,P,1-3JT,2
1275,47,L,7-10JT,0
1276,58,P,4-6JT,0
1277,27,P,7-10JT,2
1278,45,L,1-3JT,3
1279,24,L,1-3JT,5
1280,46,P,7-10JT,6
1281,57,P,1-3JT,5
1282,44,L,4-6JT,6
1283,46,L,1-3JT,6
1284,52,P,7-10JT,2
1285,60,P,7-10JT,4
1286,59,P,7-10JT,5
1287,42,P,7-10JT,5
1288,22,L,1-3JT,5
1289,31,P,1-3JT,2
1290,32,P,1-3JT,1
1291,28,L,1-3JT,4
1292,23,L,4-6JT,5
1293,25,L,1-3JT,5
1294,38,L,7-10JT,0
1295,51,L,7-10JT,6
1296,39,P,4-6JT,2
1297,51,L,7-10JT,5
1298,59,L,7-10JT,4
1299,35,P,7-10JT,6
1300,32,P,1-3JT,2
1301,20,P,7-10JT,0
1302,35,L,7-10JT,5
1303,60,P,7-10JT,2
1304,33,L,1-3JT,3
1305,49,L,1-3JT,1
1306,58,P,4-6JT,0
1307,26,L,7-10JT,6
1308,45,L,1-3JT,6
1309,44,L,4-6JT,2
1310,40,P,7-10JT,1
1311,41,P,7-10JT,4
1312,45,L,7-10JT,4
1313,37,P,1-3JT,1
1314,25,P,1-3JT,5
1315,32,P,7-10JT,6
1316,34,L,4-6JT,6
1317,44,P,1-3JT,1
1318,50,P,4-6JT,3
1319,30,L,1-3JT,2
1320,23,P,7-10JT,6
1321,55,L,7-10JT,5
1322,25,P,1-3JT,5
1323,57,P,1-3JT,5
1324,41,P,1-3JT,5
1325,20,P,1-3JT,0
1326,20,L,7-10JT,0
1327,42,L,7-10JT,6
1328,17,L,4-6JT,0
1329,56,P,1-3JT,5
1330,17,L,4-6JT,5
1331,17,L,7-10JT,4
1332,34,P,7-10JT,3
1333,52,L,7-10JT,5
1334,19,P,4-6JT,2
1335,59,L,4-6JT,1
1336,42,L,7-10JT,6
1337,60,P,1-3JT,3
1338,38,P,4-6JT,3
1339,48,P,7-10JT,0
1340,21,L,7-10JT,2
1341,30,P,4-6JT,1
1342,52,P,1-3JT,0
1343,58,L,1-3JT,0
1344,17,P,4-6JT,4
1345,48,P,4-6JT,0
1346,19,P,1-3JT,6
1347,44,L,4-6JT,2
1348,36,P,7-10JT,0
1349,30,P,7-10JT,4
1350,60,P,1-3JT,3
1351,32,P,7-10JT,1
1352,37,L,1-3JT,5
1353,40,L,1-3JT,0
1354,19,L,4-6JT,4
1355,43,L,7-10JT,4
1356,50,L,4-6JT,1
1357,17,P,1-3JT,5
1358,17,P,4-6JT,5
1359,54,P,1-3JT,6
1360,21,P,1-3JT,4
1361,19,P,4-6JT,1
1362,24,P,1-3JT,0
1363,20,P,7-10JT,6
1364,19,P,7-10JT,2
1365,33,L,1-3JT,1
1366,31,P,4-6JT,1
1367,42,P,4-6JT,4
1368,33,P,7-10JT,1
1369,40,P,7-10JT,3
1370,25,L,7-10JT,4
1371,52,P,1-3JT,0
1372,35,P,1-3JT,0
1373,35,L,7-10JT,4
1374,39,L,1-3JT,0
1375,26,L,1-3JT,2
1376,27,P,4-6JT,0
1377,50,L,1-3JT,2
1378,45,L,1-3JT,4
1379,51,L,1-3JT,2
1380,48,P,1-3JT,0
1381,22,L,7-10JT,3
1382,59,P,1-3JT,0
1383,36,P,7-10JT,5
1384,34,P,7-10JT,2
1385,55,P,4-6JT,0
1386,39,P,4-6JT,5
1387,49,P,4-6JT,6
1388,58,P,7-10JT,2
1389,26,P,7-10JT,0
1390,60,P,4-6JT,0
1391,55,P,7-10JT,6
1392,55,L,7-10JT,2
1393,40,L,1-3JT,3
1394,37,L,1-3JT,0
1395,54,L,7-10JT,1
1396,38,L,4-6JT,5
1397,53,L,1-3JT,5
1398,23,P,4-6JT,3
1399,39,L,1-3JT,3
1400,58,L,4-6JT,2
1401,49,L,7-10JT,5
1402,41,P,4-6JT,5
1403,57,P,7-10JT,3
1404,50,P,1-3JT,5
1405,49,L,4-6JT,5
1406,37,P,4-6JT,5
1407,29,P,1-3JT,2
1408,19,L,7-10JT,2
1409,59,P,1-3JT,0
1410,56,L,1-3JT,6
1411,52,L,4-6JT,3
1412,50,P,7-10JT,2
1413,53,L,7-10JT,1
1414,40,P,7-10JT,1
1415,42,P,7-10JT,3
1416,53,L,7-10JT,5
1417,48,L,1-3JT,1
1418,40,L,4-6JT,1
1419,34,P,1-3JT,5
1420,51,P,7-10JT,6
1421,33,P,4-6JT,2
1422,29,L,1-3JT,6
1423,47,L,4-6JT,2
1424,59,L,7-10JT,0
1425,38,P,1-3JT,0
1426,30,P,1-3JT,0
1427,57,L,7-10JT,4
1428,44,P,4-6JT,2
1429,47,L,1-3JT,5
1430,27,L,4-6JT,5
1431,29,P,7-10JT,3
1432,41,L,7-10JT,0
1433,40,L,4-6JT,0
1434,18,P,1-3JT,2
1435,46,P,4-6JT,2
1436,43,L,1-3JT,6
1437,53,L,1-3JT,3
1438,29,L,4-6JT,0
1439,26,L,4-6JT,0
1440,43,P,7-10JT,0
1441,58,P,7-10JT,4
1442,27,P,4-6JT,5
1443,54,P,1-3JT,3
1444,20,L,7-10JT,2
1445,37,P,7-10JT,5
1446,19,L,4-6JT,3
1447,45,P,7-10JT,2
1448,39,L,7-10JT,4
1449,34,P,4-6JT,4
1450,37,L,7-10JT,0
1451,53,L,4-6JT,3
1452,59,P,4-6JT,3
1453,53,P,1-3JT,4
1454,25,P,7-10JT,4
1455,36,P,1-3JT,0
1456,53,L,7-10JT,3
1457,46,P,1-3JT,3
1458,46,P,7-10JT,3
1459,20,L,4-6JT,2
1460,38,L,1-3JT,3
1461,54,P,1-3JT,5
1462,27,L,1-3JT,2
1463,44,P,1-3JT,4
1464,55,L,1-3JT,2
1465,50,P,4-6JT,5
1466,30,L,7-10JT,6
1467,46,L,4-6JT,6
1468,45,P,1-3JT,1
1469,17,P,4-6JT,0
1470,60,L,7-10JT,3
1471,28,L,1-3JT,6
1472,33,P,4-6JT,5
1473,34,P,7-10JT,5
1474,45,P,4-6JT,5
1475,27,L,7-10JT,0
1476,20,P,1-3JT,1
1477,25,L,1-3JT,4
1478,55,L,7-10JT,3
1479,39,P,1-3JT,1
1480,32,L,4-6JT,3
1481,47,L,4-6JT,4
1482,32,P,4-6JT,4
1483,54,L,4-6JT,3
1484,51,P,4-6JT,0
1485,46,L,7-10JT,5
1486,29,P,7-10JT,2
1487,43,L,7-10JT,2
1488,46,L,4-6JT,4
1489,47,L,7-10JT,2
1490,55,P,4-6JT,1
1491,50,L,7-10JT,4
1492,32,L,4-6JT,2
1493,49,P,1-3JT,5
1494,18,P,7-10JT,4
1495,31,L,1-3JT,5
1496,45,L,7-10JT,5
1497,39,L,1-3JT,6
1498,41,P,4-6JT,3
1499,46,P,1-3JT,4
1500,46,L,4-6JT,3
1501,56,P,7-10JT,5
1502,54,L,1-3JT,3
1503,44,L,1-3JT,1
1504,33,L,1-3JT,0
1505,17,L,1-3JT,5
1506,59,L,4-6JT,1
1507,34,L,7-10JT,5
1508,31,L,7-10JT,2
1509,18,L,1-3JT,3
1510,56,L,7-10JT,5
1511,53,L,1-3JT,6
1512,22,L,4-6JT,4
1513,19,L,1-3JT,5
1514,25,P,7-10JT,1
1515,29,P,4-6JT,4
1516,32,L,1-3JT,3
1517,22,P,1-3JT,5
1518,37,L,4-6JT,3
1519,54,P,4-6JT,4
1520,35,P,4-6JT,3
1521,22,P,1-3JT,4
1522,21,L,7-10JT,4
1523,41,P,1-3JT,1
1524,53,L,4-6JT,4
1525,56,P,7-10JT,5
1526,38,L,7-10JT,1
1527,42,L,7-10JT,0
1528,30,P,7-10JT,5
1529,45,P,7-10JT,0
1530,39,L,7-10JT,4
1531,26,L,7-10JT,5
1532,18,L,7-10JT,6
1533,22,P,1-3JT,0
1534,52,P,4-6JT,5
1535,58,P,1-3JT,1
1536,58,P,1-3JT,5
1537,48,P,4-6JT,6
1538,46,P,7-10JT,0
1539,24,L,7-10JT,1
1540,59,P,1-3JT,5
1541,50,L,4-6JT,3
1542,51,P,1-3JT,2
1543,31,P,7-10JT,1
1544,33,P,4-6JT,4
1545,40,L,4-6JT,1
1546,54,P,7-10JT,3
1547,30,P,7-10JT,4
1548,37,P,4-6JT,4
1549,40,P,1-3JT,6
1550,18,L,1-3JT,1
1551,41,L,1-3JT,2
1552,23,L,7-10JT,3
1553,21,L,7-10JT,4
1554,47,L,1-3JT,4
1555,19,L,4-6JT,4
1556,52,L,1-3JT,3
1557,36,L,4-6JT,4
1558,43,P,7-10JT,4
1559,44,L,7-10JT,0
1560,41,P,4-6JT,1
1561,34,P,1-3JT,0
1562,34,P,7-10JT,0
1563,27,P,7-10JT,2
1564,39,P,4-6JT,6
1565,51,L,4-6JT,6
1566,44,L,1-3JT,3
1567,37,L,7-10JT,0
1568,45,P,4-6JT,5
1569,51,L,4-6JT,3
1570,31,L,4-6JT,2
1571,41,L,7-10JT,6
1572,46,L,4-6JT,5
1573,58,P,1-3JT,5
1574,47,P,7-10JT,2
1575,22,L,1-3JT,4
1576,48,L,4-6JT,4
1577,35,L,4-6JT,3
1578,55,L,7-10JT,2
1579,29,P,1-3JT,4
1580,36,P,7-10JT,6
1581,29,P,4-6JT,3
1582,30,P,1-3JT,0
1583,46,P,4-6JT,3
1584,18,L,7-10JT,0
1585,20,P,7-10JT,4
1586,54,P,4-6JT,4
1587,36,L,4-6JT,4
1588,39,P,1-3JT,5
1589,46,L,7-10JT,0
1590,28,L,7-10JT,1
1591,18,L,7-10JT,3
1592,44,L,4-6JT,3
1593,36,L,4-6JT,0
1594,21,P,1-3JT,3
1595,44,P,4-6JT,4
1596,25,P,7-10JT,6
1597,56,P,1-3JT,1
1598,44,P,4-6JT,4
1599,20,P,1-3JT,4
1600,21,P,7-10JT,0
1601,54,L,1-3JT,6
1602,49,P,7-10JT,1
1603,42,P,7-10JT,3
1604,22,L,4-6JT,4
1605,17,L,1-3JT,5
1606,36,P,7-10JT,4
1607,21,P,4-6JT,6
1608,58,P,4-6JT,0
1609,58,L,4-6JT,0
1610,50,L,7-10JT,1
1611,48,P,1-3JT,4
1612,21,L,7-10JT,5
1613,60,P,1-3JT,3
1614,35,P,7-10JT,3
1615,49,P,1-3JT,6
1616,46,L,7-10JT,5
1617,22,L,7-10JT,5
1618,28,L,1-3JT,0
1619,52,P,1-3JT,6
1620,22,P,1-3JT,1
1621,54,L,7-10JT,2
1622,56,L,7-10JT,4
1623,58,L,7-10JT,4
1624,24,L,1-3JT,4
1625,40,L,7-10JT,2
1626,45,P,1-3JT,0
1627,50,P,1-3JT,6
1628,59,L,1-3JT,4
1629,21,P,1-3JT,1
1630,60,L,4-6JT,5
1631,34,L,1-3JT,6
1632,47,P,1-3JT,2
1633,45,L,7-10JT,0
1634,38,L,4-6JT,4
1635,36,P,1-3JT,4
1636,56,L,7-10JT,5
1637,23,P,7-10JT,0
1638,58,L,7-10JT,5
1639,29,P,7-10JT,0
1640,58,P,1-3JT,1
1641,57,L,1-3JT,0
1642,59,P,7-10JT,2
1643,45,P,4-6JT,1
1644,27,L,4-6JT,1
1645,44,P,7-10JT,0
1646,38,P,7-10JT,5
1647,59,L,7-10JT,2
1648,17,L,1-3JT,5
1649,38,P,1-3JT,1
1650,43,P,1-3JT,5
1651,41,L,7-10JT,4
1652,30,L,7-10JT,5
1653,59,P,1-3JT,2
1654,24,L,4-6JT,5
1655,58,L,4-6JT,4
1656,38,L,7-10JT,2
1657,17,P,7-10JT,3
1658,38,L,1-3JT,3
1659,17,L,1-3JT,0
1660,43,P,1-3JT,0
1661,27,P,4-6JT,1
1662,37,P,1-3JT,6
1663,31,L,4-6JT,5
1664,50,P,7-10JT,3
1665,58,P,1-3JT,5
1666,36,P,1-3JT,3
1667,19,P,7-10JT,2
1668,42,P,4-6JT,4
1669,41,L,4-6JT,1
1670,42,L,1-3JT,5
1671,38,L,7-10JT,2
1672,51,L,7-10JT,5
1673,24,L,4-6JT,4
1674,50,P,4-6JT,0
1675,23,P,1-3JT,5
1676,58,P,1-3JT,3
1677,44,L,1-3JT,3
1678,49,L,1-3JT,3
1679,33,L,1-3JT,2
1680,24,P,4-6JT,2
1681,21,P,7-10JT,4
1682,51,L,7-10JT,1
1683,19,P,4-6JT,2
1684,36,P,7-10JT,3
1685,26,P,1-3JT,4
1686,35,P,7-10JT,4
1687,55,L,1-3JT,3
1688,20,P,4-6JT,3
1689,46,P,4-6JT,3
1690,37,L,1-3JT,2
1691,22,P,4-6JT,5
1692,55,L,7-10JT,3
1693,48,L,4-6JT,1
1694,36,P,7-10JT,4
1695,28,P,1-3JT,1
1696,45,L,7-10JT,5
1697,48,P,1-3JT,3
1698,39,L,1-3JT,4
1699,20,L,1-3JT,5
1700,30,P,4-6JT,6
1701,23,L,1-3JT,5
1702,35,L,1-3JT,4
1703,21,P,4-6JT,5
1704,56,L,7-10JT,0
1705,33,P,4-6JT,5
1706,57,L,7-10JT,0
1707,28,L,1-3JT,5
1708,34,P,1-3JT,5
1709,22,P,1-3JT,3
1710,30,L,4-6JT,0
1711,25,L,1-3JT,4
1712,36,P,7-10JT,3
1713,38,P,1-3JT,6
1714,28,P,1-3JT,5
1715,44,P,1-3JT,4
1716,53,P,4-6JT,3
1717,46,L,7-10JT,3
1718,34,L,7-10JT,6
1719,49,P,4-6JT,5
1720,60,L,1-3JT,6
1721,19,P,7-10JT,6
1722,55,L,4-6JT,6
1723,18,P,4-6JT,1
1724,55,P,1-3JT,3
1725,32,P,1-3JT,2
1726,31,L,7-10JT,6
1727,56,L,7-10JT,5
1728,54,P,4-6JT,3
1729,22,P,1-3JT,6
1730,45,L,1-3JT,0
1731,48,P,1-3JT,2
1732,20,P,4-6JT,5
1733,54,P,1-3JT,2
1734,26,L,4-6JT,5
1735,24,P,4-6JT,3
1736,52,P,4-6JT,5
1737,47,P,1-3JT,5
1738,58,L,1-3JT,0
1739,18,L,7-10JT,5
1740,60,P,4-6JT,6
1741,58,P,4-6JT,5
1742,41,L,1-3JT,0
1743,21,L,4-6JT,6
1744,57,P,7-10JT,0
1745,39,P,7-10JT,6
1746,32,P,4-6JT,3
1747,59,L,7-10JT,0
1748,22,P,1-3JT,5
1749,51,L,7-10JT,3
1750,43,P,1-3JT,0
1751,49,L,1-3JT,4
1752,48,L,7-10JT,2
1753,50,P,7-10JT,0
1754,55,P,1-3JT,3
1755,59,P,4-6JT,4
1756,56,L,7-10JT,4
1757,51,L,7-10JT,4
1758,47,L,1-3JT,0
1759,53,P,1-3JT,6
1760,46,P,7-10JT,1
1761,53,L,1-3JT,1
1762,31,P,4-6JT,6
1763,57,L,7-10JT,6
1764,48,L,7-10JT,5
1765,45,L,1-3JT,2
1766,23,P,4-6JT,4
1767,49,P,4-6JT,1
1768,30,P,7-10JT,3
1769,47,P,1-3JT,3
1770,24,P,1-3JT,0
1771,51,P,7-10JT,2
1772,24,P,7-10JT,4
1773,17,P,1-3JT,3
1774,50,P,1-3JT,0
1775,48,L,4-6JT,2
1776,32,L,1-3JT,4
1777,43,P,1-3JT,3
1778,43,P,7-10JT,0
1779,45,L,7-10JT,5
1780,42,P,4-6JT,5
1781,57,P,1-3JT,4
1782,59,L,4-6JT,4
1783,32,P,1-3JT,0
1784,29,P,4-6JT,4
1785,55,P,7-10JT,6
1786,23,L,1-3JT,1
1787,40,L,7-10JT,1
1788,20,L,4-6JT,1
1789,52,L,7-10JT,5
1790,27,L,1-3JT,5
1791,54,P,1-3JT,4
1792,17,L,4-6JT,6
1793,24,L,1-3JT,1
1794,26,P,7-10JT,1
1795,58,P,7-10JT,3
1796,34,L,1-3JT,6
1797,54,P,1-3JT,3
1798,24,P,7-10JT,0
1799,17,L,1-3JT,5
1800,59,P,7-10JT,3
1801,42,L,7-10JT,0
1802,24,L,4-6JT,3
1803,21,P,4-6JT,1
1804,53,L,4-6JT,6
1805,46,P,7-10JT,3
1806,50,P,4-6JT,0
1807,46,L,4-6JT,5
1808,43,L,4-6JT,6
1809,19,L,1-3JT,3
1810,45,L,4-6JT,3
1811,55,L,4-6JT,6
1812,28,L,7-10JT,0
1813,32,P,1-3JT,4
1814,33,P,1-3JT,5
1815,33,L,1-3JT,2
1816,44,L,1-3JT,2
1817,18,L,7-10JT,1
1818,59,P,7-10JT,4
1819,47,L,1-3JT,1
1820,18,P,7-10JT,5
1821,33,L,1-3JT,3
1822,53,L,4-6JT,4
1823,26,L,1-3JT,0
1824,40,P,4-6JT,1
1825,31,L,4-6JT,4
1826,51,P,7-10JT,5
1827,60,L,7-10JT,0
1828,28,P,7-10JT,0
1829,41,L,4-6JT,4
1830,20,L,1-3JT,0
1831,21,P,4-6JT,2
1832,38,P,1-3JT,3
1833,25,P,1-3JT,1
1834,33,P,1-3JT,5
1835,20,L,7-10JT,6
1836,36,P,7-10JT,4
1837,45,P,7-10JT,2
1838,60,L,7-10JT,3
1839,49,P,4-6JT,5
1840,27,P,7-10JT,0
1841,28,L,7-10JT,1
1842,20,P,1-3JT,4
1843,17,P,4-6JT,4
1844,41,P,7-10JT,1
1845,19,L,4-6JT,0
1846,20,P,1-3JT,5
1847,19,L,7-10JT,6
1848,55,P,7-10JT,4
1849,42,L,7-10JT,0
1850,26,P,4-6JT,0
1851,30,L,7-10JT,3
1852,56,L,4-6JT,6
1853,18,L,1-3JT,5
1854,38,L,7-10JT,6
1855,51,P,7-10JT,5
1856,23,L,4-6JT,6
1857,58,L,1-3JT,2
1858,43,P,4-6JT,0
1859,29,L,7-10JT,3
1860,56,L,7-10JT,1
1861,42,P,1-3JT,0
1862,35,P,4-6JT,5
1863,51,L,1-3JT,3
1864,28,L,1-3JT,5
1865,34,P,4-6JT,2
1866,56,P,1-3JT,3
1867,23,P,1-3JT,5
1868,51,P,7-10JT,1
1869,49,P,4-6JT,1
1870,33,P,4-6JT,0
1871,48,P,4-6JT,3
1872,28,L,4-6JT,1
1873,57,L,4-6JT,6
1874,45,L,7-10JT,3
1875,30,P,1-3JT,2
1876,50,L,7-10JT,5
1877,39,L,1-3JT,5
1878,40,P,4-6JT,1
1879,28,P,4-6JT,3
1880,39,P,1-3JT,6
1881,33,L,7-10JT,2
1882,20,L,1-3JT,3
1883,25,P,4-6JT,4
1884,56,P,1-3JT,0
1885,52,P,1-3JT,3
1886,33,L,4-6JT,2
1887,50,P,4-6JT,2
1888,43,L,7-10JT,4
1889,50,P,1-3JT,1
1890,27,L,7-10JT,0
1891,29,L,1-3JT,2
1892,32,L,7-10JT,4
1893,38,P,1-3JT,4
1894,17,P,7-10JT,1
1895,58,P,7-10JT,6
1896,38,P,1-3JT,4
1897,18,L,7-10JT,5
1898,46,P,4-6JT,2
1899,44,L,7-10JT,0
1900,51,P,1-3JT,3
1901,38,P,1-3JT,6
1902,18,P,4-6JT,4
1903,53,L,1-3JT,5
1904,34,P,4-6JT,6
1905,38,P,4-6JT,1
1906,40,P,7-10JT,0
1907,24,L,4-6JT,3
1908,25,P,4-6JT,5
1909,28,L,7-10JT,4
1910,52,L,1-3JT,6
1911,30,P,1-3JT,1
1912,33,P,1-3JT,1
1913,24,P,4-6JT,2
1914,59,L,4-6JT,6
1915,32,L,4-6JT,5
1916,55,L,7-10JT,5
1917,40,P,4-6JT,0
1918,43,L,1-3JT,0
1919,47,P,7-10JT,5
1920,51,P,7-10JT,3
1921,43,P,1-3JT,1
1922,55,L,1-3JT,1
1923,17,P,1-3JT,0
1924,55,L,1-3JT,4
1925,19,L,1-3JT,4
1926,54,L,7-10JT,1
1927,32,L,7-10JT,2
